sysid,title,article_text,law_group,law_type
oic_39417,ที่ 22/2551 ให้ใช้แบบและข้อความกรมธรรม์ประกันภัย เอกสารประกอบและเอกสารแนบท้ายที่แก้ไขปรับปรุงแทนแบบ ข้อความกรมธรรม์ประกันภัย เอกสารประกอบ และเอกสารแนบท้ายที่ถูกยกเลิก,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 22/2551 ให้ใช้แบบและข้อความกรมธรรม์ประกันภัย เอกสารประกอบและเอกสารแนบท้ายที่แก้ไขปรับปรุงแทนแบบ ข้อความกรมธรรม์ประกันภัย เอกสารประกอบ และเอกสารแนบท้ายที่ถูกยกเลิก,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39418,ที่ 20/2551ให้ใช้แบบ ข้อความคำขอเอาประกันภัย ตารางกรรมธรรม์ประกันภัยที่ แก้ไขปรับปรุงแทนแบบ ข้อความข้อความคำขอเอาประกันภัยตารางกรรมธรรม์ประกันภัย ที่ถูกยกเลิก,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 20/2551ให้ใช้แบบ ข้อความคำขอเอาประกันภัย ตารางกรรมธรรม์ประกันภัยที่ แก้ไขปรับปรุงแทนแบบ ข้อความข้อความคำขอเอาประกันภัยตารางกรรมธรรม์ประกันภัย ที่ถูกยกเลิก,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39419,ที่ 19/2551 เรื่อง ให้ใช้อัตราเบี้ยประกันภัยรถยนต์ภาคสมัครใจ สำหรับรถยนต์ที่ใช้แก๊สธรรมชาติเป็นเชื้อเพลิง (ฉบับที่ 2),[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 19/2551 เรื่อง ให้ใช้อัตราเบี้ยประกันภัยรถยนต์ภาคสมัครใจ สำหรับรถยนต์ที่ใช้แก๊สธรรมชาติเป็นเชื้อเพลิง (ฉบับที่ 2),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39420,ที่ 14/2551 เรื่อง ให้ใช้อัตราเบี้ยประกันภัยรถยนต์ภาคสมัครใจ สำหรับรถยนต์ที่ใช้แก๊สธรรมชาติเป็นเชื้อเพลิง,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 14/2551 เรื่อง ให้ใช้อัตราเบี้ยประกันภัยรถยนต์ภาคสมัครใจ สำหรับรถยนต์ที่ใช้แก๊สธรรมชาติเป็นเชื้อเพลิง,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39429,ที่ 4/2551 เรื่อง ให้ใช้คู่มือตีความกรมธรรม์ประกันภัยรถยนต์แบบคุ้มครองเฉพาะภัย,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 4/2551 เรื่อง ให้ใช้คู่มือตีความกรมธรรม์ประกันภัยรถยนต์แบบคุ้มครองเฉพาะภัย,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39421,ที่ 1/2551 เรื่อง การกำหนดอัตาราเบี้ยประกันภัยสำหรับการประกันภัยรถยนต์ ตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ.2535,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 1/2551 เรื่อง การกำหนดอัตาราเบี้ยประกันภัยสำหรับการประกันภัยรถยนต์ ตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ.2535,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39422,ที่ 7/2550 เรื่อง ให้บริษัทยื่นรายงานการประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ.2535,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 7/2550 เรื่อง ให้บริษัทยื่นรายงานการประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ.2535,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39423,ที่ 6/2550 เรื่อง ให้ใช้กรมธรรม์ประกันภัยและเอกสารแนบท้ายกรมธรรม์ประกัน ภัยคุ้มครองผู้ประสบภัยจากรถแทนฉบับเดิม,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 6/2550 เรื่อง ให้ใช้กรมธรรม์ประกันภัยและเอกสารแนบท้ายกรมธรรม์ประกัน ภัยคุ้มครองผู้ประสบภัยจากรถแทนฉบับเดิม,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39424,ที่ 1/2550 เรื่อง ให้บริษัทยื่นรายงานการประกันภัยรถตามพระราชบัญญัติคุ้มครองผุ้ประสบภัยจากรถ พ.ศ. 2535 ในรูปแบบสื่ออิเล็กทรอนิกส์,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 1/2550 เรื่อง ให้บริษัทยื่นรายงานการประกันภัยรถตามพระราชบัญญัติคุ้มครองผุ้ประสบภัยจากรถ พ.ศ. 2535 ในรูปแบบสื่ออิเล็กทรอนิกส์,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39425,ที่ 6/2549 เรื่อง ให้บริษัทรายงานเกี่ยวกับหนังสือรับรองที่ใช้กับเอกสารแนบท้าย การประกันตัวผู้ขับขี่ (ร.ย.03),[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 6/2549 เรื่อง ให้บริษัทรายงานเกี่ยวกับหนังสือรับรองที่ใช้กับเอกสารแนบท้าย การประกันตัวผู้ขับขี่ (ร.ย.03),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39426,ที่ 15/2548 เรื่อง กำหนดอัตราเบี้ยประกันภัยสำหรับการประกันภัยรถตามพระราช บัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 15/2548 เรื่อง กำหนดอัตราเบี้ยประกันภัยสำหรับการประกันภัยรถตามพระราช บัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39427,ที่ 4/2548 เรื่อง กำหนดลักษณะการใช้รถยนต์ และอัตราเบี้ยประกันภัยสำหรับการ ประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 4/2548 เรื่อง กำหนดลักษณะการใช้รถยนต์ และอัตราเบี้ยประกันภัยสำหรับการ ประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39428,ที่ 6/2548 เรื่อง ให้ใช้แบบ ข้อความกรมธรรม์ประกันภัย ตลอดจนพิกัดอัตราเบี้ยประกัน ภัยรถยนต์ ที่แก้ไขปรับปรุงแทนแบบ ข้อความกรมธรรม์ประกันภัย พิกัดอัตราเบี้ย ประกันภัยที่ถูกยกเลิก และให้คำสั่งนี้มีผลบังค,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 6/2548 เรื่อง ให้ใช้แบบ ข้อความกรมธรรม์ประกันภัย ตลอดจนพิกัดอัตราเบี้ยประกัน ภัยรถยนต์ ที่แก้ไขปรับปรุงแทนแบบ ข้อความกรมธรรม์ประกันภัย พิกัดอัตราเบี้ย ประกันภัยที่ถูกยกเลิก และให้คำสั่งนี้มีผลบังค,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39430,ที่ 12/2547 เรื่อง ให้ใช้แบบ ข้อความกรมธรรม์ประกันภัยและอัตราเบี้ยประกันภัย สำหรับกรมธรรม์ประกันภัยรถยนต์ คุ้มครองความรับผิดต่อทรัพย์สินบุคคลภายนอก,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 12/2547 เรื่อง ให้ใช้แบบ ข้อความกรมธรรม์ประกันภัยและอัตราเบี้ยประกันภัย สำหรับกรมธรรม์ประกันภัยรถยนต์ คุ้มครองความรับผิดต่อทรัพย์สินบุคคลภายนอก,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39431,ที่ 4/2547 เรื่อง การกำหนดระยะเวลาการประกันภัยตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 4/2547 เรื่อง การกำหนดระยะเวลาการประกันภัยตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39432,ที่ 9/2544 เรื่อง แก้ไข เพิ่มเติมแบบรายงานการประกันภัยรถยนต์ภาคสมัครใจ,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 9/2544 เรื่อง แก้ไข เพิ่มเติมแบบรายงานการประกันภัยรถยนต์ภาคสมัครใจ,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39433,ที่ 3/2544 เรื่อง กำหนดอัตราเบี้ยประกันภัยสำหรับผู้เอาประกันภัยโดยตรงกับบริษัท,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 3/2544 เรื่อง กำหนดอัตราเบี้ยประกันภัยสำหรับผู้เอาประกันภัยโดยตรงกับบริษัท,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39434,ที่ 166/2543 เรื่อง ให้แก้ไขแบบ ข้อความ ตลอดจนพิกัดอัตราเบี้ยประกันภัยรถยนต์,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 166/2543 เรื่อง ให้แก้ไขแบบ ข้อความ ตลอดจนพิกัดอัตราเบี้ยประกันภัยรถยนต์,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39435,ที่ 34/2542 เรื่อง ให้แก้ไขกรมธรรม์คุ้มครองผู้ประสบภัยจากรถ,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 34/2542 เรื่อง ให้แก้ไขกรมธรรม์คุ้มครองผู้ประสบภัยจากรถ,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39436,ที่ 3/2540 เรื่อง การเปลี่ยนแบบและข้อความเอกสารแนบท้ายการประกันภัยรถยนต์และอัตราเบี้ยประกันภัยรถยนต์ตามเอกสารแนบท้าย ร.ย.42 (ค่ารักษาพยาบาล),[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 3/2540 เรื่อง การเปลี่ยนแบบและข้อความเอกสารแนบท้ายการประกันภัยรถยนต์และอัตราเบี้ยประกันภัยรถยนต์ตามเอกสารแนบท้าย ร.ย.42 (ค่ารักษาพยาบาล),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39437,ที่ 18/2548 เรื่อง แก้ไขเพิ่มเติมพิกัดอัตราเบี้ยประกันภัยรถยนต์,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 18/2548 เรื่อง แก้ไขเพิ่มเติมพิกัดอัตราเบี้ยประกันภัยรถยนต์,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39438,ที่ 10/2556 เรื่อง การใช้ข้อความหรือตราสัญลักษณ์ระบบสินไหมอัตโนมัติ (E-Claim) เพื่อการโฆษณาและประชาสัมพันธ์ในกรมธรรม์ประกันภัยคุ้มครองผู้ประสบภัยจากรถ,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 10/2556 เรื่อง การใช้ข้อความหรือตราสัญลักษณ์ระบบสินไหมอัตโนมัติ (E-Claim) เพื่อการโฆษณาและประชาสัมพันธ์ในกรมธรรม์ประกันภัยคุ้มครองผู้ประสบภัยจากรถ,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39439,ที่ 11/2556 เรื่อง กำหนดแบบและข้อความเอกสารแนบท้ายกรมธรรม์ประกันภัยรถยนต์ และอัตราเบี้ยประกันภัย,[กฎหมายประกันรถยนต์] 2014-02-25 ที่ 11/2556 เรื่อง กำหนดแบบและข้อความเอกสารแนบท้ายกรมธรรม์ประกันภัยรถยนต์ และอัตราเบี้ยประกันภัย,ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39440,ให้บริษัทแจ้งบอกเลิกสัญญาประกันภัยรถ (ที่ พณ 0508/ว.93),[กฎหมายประกันรถยนต์] 2014-02-27 ให้บริษัทแจ้งบอกเลิกสัญญาประกันภัยรถ (ที่ พณ 0508/ว.93),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39441,การจ่ายเงินสมทบเข้ากองทุนทดแทนผู้ประสบภัย (ที่ พณ 0509/ว.936),[กฎหมายประกันรถยนต์] 2014-02-27 การจ่ายเงินสมทบเข้ากองทุนทดแทนผู้ประสบภัย (ที่ พณ 0509/ว.936),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39442,การคืนเงินค่าเสียหายเบื้องต้นให้แก่ผู้ประสบภัย/ทายาทโดยธรรม (ที่ พณ 0509/ว.84),[กฎหมายประกันรถยนต์] 2014-02-27 การคืนเงินค่าเสียหายเบื้องต้นให้แก่ผู้ประสบภัย/ทายาทโดยธรรม (ที่ พณ 0509/ว.84),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39443,การบอกเลิกสัญญาประกันภัยรถ (ที่ พณ 0509/ว.361),[กฎหมายประกันรถยนต์] 2014-02-27 การบอกเลิกสัญญาประกันภัยรถ (ที่ พณ 0509/ว.361),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39444,การกรอกข้อความในเครื่องหมายแสดงว่ามีการประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535 (ที่ พณ 0509/ว.4101),[กฎหมายประกันรถยนต์] 2014-02-27 การกรอกข้อความในเครื่องหมายแสดงว่ามีการประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535 (ที่ พณ 0509/ว.4101),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39445,แก้ไขเปลี่ยนแปลงแบบคำร้องขอรับค่าเสียหายเบื้องต้น (ที่ พณ 0509/3766),[กฎหมายประกันรถยนต์] 2014-02-27 แก้ไขเปลี่ยนแปลงแบบคำร้องขอรับค่าเสียหายเบื้องต้น (ที่ พณ 0509/3766),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39446,การระบุเลขที่เครื่องหมายในตารางกรมธรรม์ (แบบ ร.ย.1) (ที่ พณ 0509/ว.2678),[กฎหมายประกันรถยนต์] 2014-02-27 การระบุเลขที่เครื่องหมายในตารางกรมธรรม์ (แบบ ร.ย.1) (ที่ พณ 0509/ว.2678),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39447,การรับประกันภัยและการออกกรมธรรม์ประกันภัยรถยนต์ (ที่ พณ 0509/ว.314),[กฎหมายประกันรถยนต์] 2014-02-27 การรับประกันภัยและการออกกรมธรรม์ประกันภัยรถยนต์ (ที่ พณ 0509/ว.314),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39448,มติที่ประชุมเกี่ยวกับการจ่ายเงินสมทบและเงินบริจาค (ที่ พณ 0509/1032),[กฎหมายประกันรถยนต์] 2014-02-27 มติที่ประชุมเกี่ยวกับการจ่ายเงินสมทบและเงินบริจาค (ที่ พณ 0509/1032),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39449,เครื่องหมายที่แสดงว่ามีการประกันความเสียหายสำหรับผู้ประสบภัยจากรถ(ที่ พณ 0509/ว.416),[กฎหมายประกันรถยนต์] 2014-02-27 เครื่องหมายที่แสดงว่ามีการประกันความเสียหายสำหรับผู้ประสบภัยจากรถ(ที่ พณ 0509/ว.416),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39450,อัตราเบี้ยประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535 (ที่ พณ 0509/9158),[กฎหมายประกันรถยนต์] 2014-02-27 อัตราเบี้ยประกันภัยรถตามพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรถ พ.ศ. 2535 (ที่ พณ 0509/9158),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39451,การกำหนดอัตราเบี้ยประกันภัยรถโดยสารขององค์การขนส่งมวลชนกรุงเทพ (ที่ พณ 0509/9340),[กฎหมายประกันรถยนต์] 2014-02-27 การกำหนดอัตราเบี้ยประกันภัยรถโดยสารขององค์การขนส่งมวลชนกรุงเทพ (ที่ พณ 0509/9340),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39452,ส่งแบบคำขอรับค่าเสียหายเบื้องต้นเพื่อให้ถือปฏิบัติ (ที่ พณ 0509ฝว.3920),[กฎหมายประกันรถยนต์] 2014-02-27 ส่งแบบคำขอรับค่าเสียหายเบื้องต้นเพื่อให้ถือปฏิบัติ (ที่ พณ 0509ฝว.3920),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39453,กรมธรรม์ประกันภัยรถยนต์ที่ออกให้แก่ผู้เอาประกันภัยก่อนพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรพ พ.ศ. 2535 ใช้บังคับ (ที่ พณ 0508-2926-2982),[กฎหมายประกันรถยนต์] 2014-02-27 กรมธรรม์ประกันภัยรถยนต์ที่ออกให้แก่ผู้เอาประกันภัยก่อนพระราชบัญญัติคุ้มครองผู้ประสบภัยจากรพ พ.ศ. 2535 ใช้บังคับ (ที่ พณ 0508-2926-2982),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39454,ให้บริษัทแจ้งบอกเลิกสัญญาประกันภัยรถ (ที่ พณ 0508/ว.68),[กฎหมายประกันรถยนต์] 2014-02-27 ให้บริษัทแจ้งบอกเลิกสัญญาประกันภัยรถ (ที่ พณ 0508/ว.68),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
oic_39455,Motor Vehicle Victims Act B.E.2535(1992),[กฎหมายประกันรถยนต์] 2015-04-21 Motor Vehicle Victims Act B.E.2535(1992),ประกันภัย,กฎหมายคุ้มครองผู้ประสบภัยจากรถ
