sysid,title,article_text,law_group,law_type
kris_ค0071-1B-0001,พระราชบัญญัติคืนฐานะเดิมแก่ข้าราชการพลเรือน ทหาร หรือตำรวจซึ่งกระทำการต่อต้านการดำเนินการสงครามของญี่ปุ่น พุทธศักราช 2489,"[9/5/2489] พระราชบัญญัติคืนฐานะเดิมแก่ข้าราชการพลเรือน ทหาร หรือตำรวจซึ่งกระทำการต่อต้านการดำเนินการสงครามของญี่ปุ่น พุทธศักราช 2489
พระราชบัญญัติ คืนฐานะเดิมแก่ข้าราชการพลเรือน ทหาร หรือตำรวจ ซึ่งกระทำการต่อต้านการดำเนินการสงครามของญี่ปุ่น พุทธศักราช ๒๔๘๙ อานันทมหิดล ตราไว้ ณ วันที่ ๘ พฤษภาคม พุทธศักราช ๒๔๘๙ เป็นปีที่ ๑๓ ในรัชกาลปัจจุบัน สม",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0070-1B-0001,พระราชบัญญัติคืนยศ บรรดาศักดิ์ เครื่องราชอิสสริยาภรณ์ และสิทธิในการรับเบี้ยหวัด บําเหน็จและบํานาญ พุทธศักราช 2489,"[9/5/2489] พระราชบัญญัติคืนยศ บรรดาศักดิ์ เครื่องราชอิสสริยาภรณ์ และสิทธิในการรับเบี้ยหวัด บําเหน็จและบํานาญ พุทธศักราช 2489
พระราชบัญญัติคืนยศ บรรดาศักดิ์ เครื่องราชอิสสริยาภรณ์ และสิทธิในการรับเบี้ยหวัด บำเหน็จ และบำนาญ (ฉะบับที่ ๒) พ.ศ. ๒๔๙๑ อานันทมหิดล ตราไว้ ณ วันที่ ๘ พฤษภาคม พุทธศักราช ๒๔๘๙ เป็นปีที่ ๑๓ ในรัชกาลปัจจุบัน สมเด็จ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0010-1B-0001,พระราชบัญญัติควบคุมการโฆษณาโดยใช้เครื่องขยายเสียง พ.ศ. 2493,"[7/2/2493] พระราชบัญญัติควบคุมการโฆษณาโดยใช้เครื่องขยายเสียง พ.ศ. 2493
พระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. ๒๕๖๕ ในพระปรมาภิไธยสมเด็จพระเจ้าอยู่หัวภูมิพลอดุลยเดช รังสิต กรมขุนชัยนาทนเรนทร ผู้สำเร็จราชการแทนพระองค์ ให้ไว้ ณ วันที่ ๓๐ มกราคม พ.ศ. ๒๔๙๓ เป็นปีที่ ๕ ในรัชกาลปัจจุบ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล088-1B-0001,พระราชบัญญัติคนเข้าเมือง พ.ศ. 2493 (ยกเลิก),"[26/12/2493] พระราชบัญญัติคนเข้าเมือง พ.ศ. 2493 (ยกเลิก)
พระราชบัญญัติคนเข้าเมืองพ.ศ. ๒๔๙๓และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0018-1B-0001,พระราชบัญญัติควบคุมการส่งออกไปนอกราชอาณาจักรซึ่งอาวุธยุทธภัณฑ์ และสิ่งที่ใช้ในการสงคราม พ.ศ. 2495,"[29/1/2495] พระราชบัญญัติควบคุมการส่งออกไปนอกราชอาณาจักรซึ่งอาวุธยุทธภัณฑ์ และสิ่งที่ใช้ในการสงคราม พ.ศ. 2495
พระราชบัญญัติ ควบคุมการส่งออกไปนอกราชอาณาจักร ซึ่งอาวุธยุทธภัณฑ์ และสิ่งที่ใช้ในการสงคราม พ.ศ. ๒๔๙๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๒ มกราคม พ.ศ. ๒๔๙๕ เป็นปีที่ ๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหา",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0024-1B-0001,พระราชบัญญัติควบคุมโภคภัณฑ์ พ.ศ. 2495,"[26/2/2495] พระราชบัญญัติควบคุมโภคภัณฑ์ พ.ศ. 2495
พระราชบัญญัติ ควบคุมโภคภัณฑ์ พ.ศ. ๒๔๙๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๓ กุมภาพันธ์ พ.ศ. ๒๔๙๕ เป็นปีที่ ๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศว่า โ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล034-1B-0001,พระราชบัญญัติควบคุมการฆ่าสัตว์และจำหน่ายเนื้อสัตว์ พ.ศ. 2502 (ยกเลิก),"[26/1/2503] พระราชบัญญัติควบคุมการฆ่าสัตว์และจำหน่ายเนื้อสัตว์ พ.ศ. 2502 (ยกเลิก)
พระราชบัญญัติ ควบคุมการฆ่าสัตว์และจำหน่ายเนื้อสัตว์ พ.ศ. ๒๕๐๒ (ยกเลิก) พระราชบัญญัติควบคุมการฆ่าสัตว์และจำหน่ายเนื้อสัตว์ (ฉบับที่ ๒) พ.ศ.๒๕๐๔ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๓๑ ธันวาคม พ.ศ. ๒๕๐๒ เป็นปีที่",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0011-1B-0001,พระราชบัญญัติคุ้มครองการดําเนินงานขององค์การ สนธิสัญญาการป้องกันร่วมกันแห่งเอเซียอาคเนย์ พ.ศ. 2503,"[11/10/2503] พระราชบัญญัติคุ้มครองการดําเนินงานขององค์การ สนธิสัญญาการป้องกันร่วมกันแห่งเอเซียอาคเนย์ พ.ศ. 2503
พระราชบัญญัติ คุ้มครองการดำเนินงานขององค์การสนธิสัญญา การป้องกันร่วมกันแห่งเอเชียอาคเนย์ พ.ศ. ๒๕๐๓ ในพระปรมาภิไธย พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช สังวาลย์ ผู้สำเร็จราชการแทนพระองค์ ให้ไว้ ณ วันที่ ๓ ตุล",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0049-1B-0001,พระราชบัญญัติคุ้มครองการดำเนินงานของสหประชาชาติและทบวงการชำนัญพิเศษในประเทศไทย พ.ศ. 2504,"[23/12/2504] พระราชบัญญัติคุ้มครองการดำเนินงานของสหประชาชาติและทบวงการชำนัญพิเศษในประเทศไทย พ.ศ. 2504
พระราชบัญญัติ คุ้มครองการดำเนินงานของสหประชาชาติและ ทบวงการชำนัญพิเศษในประเทศไทย พ.ศ. ๒๕๐๔ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๓ ธันวาคม พ.ศ. ๒๕๐๔ เป็นปีที่ ๑๖ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0026-1B-0001,พระราชบัญญัติคุ้มครองการดำเนินงานของทบวงการพลังงานปรมาณูระหว่างประเทศในประเทศไทย พ.ศ. 2505,"[27/3/2505] พระราชบัญญัติคุ้มครองการดำเนินงานของทบวงการพลังงานปรมาณูระหว่างประเทศในประเทศไทย พ.ศ. 2505
พระราชบัญญัติ คุ้มครองการดำเนินงานของทบวง การพลังงานปรมาณูระหว่างประเทศในประเทศไทย พ.ศ. ๒๕๐๕ ในพระปรมาภิไธย พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช สังวาลย์ ผู้สำเร็จราชการแทนพระองค์ ให้ไว้ ณ วันที่ ๒๑ มีนาคม พ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0030-1B-0001,พระราชบัญญัติคันและคูน้ำ พ.ศ. 2505 (ยกเลิก),"[27/3/2505] พระราชบัญญัติคันและคูน้ำ พ.ศ. 2505 (ยกเลิก)
พระราชบัญญัติ คันและคูน้ำ พ.ศ. ๒๕๐๕ (ยกเลิก) ในพระปรมาภิไธย พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช สังวาลย์ ผู้สำเร็จราชการแทนพระองค์ ให้ไว้ ณ วันที่ ๒๑ มีนาคม พ.ศ. ๒๕๐๕ เป็นปีที่ ๑๗ ในรัชกาลปัจจุบัน โดยที่เป็",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0014-1B-0001,พระราชบัญญัติควบคุมการบำบัดโรคสัตว์ พ.ศ. 2505 (ยกเลิก),"[27/11/2505] พระราชบัญญัติควบคุมการบำบัดโรคสัตว์ พ.ศ. 2505 (ยกเลิก)
พระราชบัญญัติ ควบคุมการบำบัดโรคสัตว์ พ.ศ. ๒๕๐๕ (ยกเลิก) ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๓ พฤศจิกายน พ.ศ. ๒๕๐๕ เป็นปีที่ ๑๗ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0043-1B-0001,พระราชบัญญัติเครื่องแบบนักเรียนเตรียมทหาร พ.ศ. 2507,"[19/2/2507] พระราชบัญญัติเครื่องแบบนักเรียนเตรียมทหาร พ.ศ. 2507
พระราชบัญญัติ เครื่องแบบนักเรียนเตรียมทหาร พ.ศ. ๒๕๐๗ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๓ กุมภาพันธ์ พ.ศ. ๒๕๐๗ เป็นปีที่ ๑๙ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล083-1B-0001,พระราชบัญญัติควบคุมคุณภาพอาหาร พ.ศ. 2507 (ยกเลิก),"[25/2/2507] พระราชบัญญัติควบคุมคุณภาพอาหาร พ.ศ. 2507 (ยกเลิก)
พระราชบัญญัติควบคุมคุณภาพอาหารพ.ศ. ๒๕๐๗ และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0038-1B-0001,พระราชบัญญัติเครื่องแบบเจ้าหน้าที่ส่วนท้องถิ่น พ.ศ. 2509,"[11/10/2509] พระราชบัญญัติเครื่องแบบเจ้าหน้าที่ส่วนท้องถิ่น พ.ศ. 2509
พระราชบัญญัติ เครื่องแบบเจ้าหน้าที่ส่วนท้องถิ่น พ.ศ. ๒๕๐๙  พระราชบัญญัติเครื่องแบบเจ้าหน้าที่ส่วนท้องถิ่น (ฉบับที่ ๒) พ.ศ. ๒๕๑๑  พระราชบัญญัติเครื่องแบบเจ้าหน้าที่ส่วนท้องถิ่น (ฉบับที่ ๓) พ.ศ. ๒๕๒๘ ในพระปรมาภิไ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0032-1B-0001,พระราชบัญญัติคุ้มครองการดำเนินงานของสถาบันเทคโนโลยีแห่งเอเชีย พ.ศ. 2510,"[23/11/2510] พระราชบัญญัติคุ้มครองการดำเนินงานของสถาบันเทคโนโลยีแห่งเอเชีย พ.ศ. 2510
พระราชบัญญัติ คุ้มครองการดำเนินงานของสถาบันเทคโนโลยีแห่งเอเชีย พ.ศ. ๒๕๑๐ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๕ พฤศจิกายน พ.ศ. ๒๕๑๐ เป็นปีที่ ๒๒ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรม",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0040-1B-0001,พระราชบัญญัติเครื่องแบบตำรวจรัฐสภา พ.ศ. 2512,"[1/10/2512] พระราชบัญญัติเครื่องแบบตำรวจรัฐสภา พ.ศ. 2512
พระราชบัญญัติ เครื่องแบบตำรวจรัฐสภา พ.ศ. ๒๕๑๒ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๔ กันยายน พ.ศ. ๒๕๑๒ เป็นปีที่ ๒๔ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0005-1B-0002,พระราชบัญญัติคุ้มครองการดำเนินงานของศูนย์พัฒนาการประมงแห่งเอเชียตะวันออกเฉียงใต้ พ.ศ. 2514,"[27/4/2514] พระราชบัญญัติคุ้มครองการดำเนินงานของศูนย์พัฒนาการประมงแห่งเอเชียตะวันออกเฉียงใต้ พ.ศ. 2514
พระราชบัญญัติ คุ้มครองการดำเนินงานของศูนย์พัฒนาการประมง แห่งเอเชียตะวันออกเฉียงใต้ พ.ศ. ๒๕๑๔ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๔ เมษายน พ.ศ. ๒๕๑๔ เป็นปีที่ ๒๖ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพล",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0029-1B-0002,พระราชบัญญัติควบคุมแร่ดีบุก พ.ศ. 2514 (ยกเลิก),"[1/8/2514] พระราชบัญญัติควบคุมแร่ดีบุก พ.ศ. 2514 (ยกเลิก)
*พระราชกฤษฎีกาแก้ไขบทบัญญัติให้สอดคล้องกับการโอนอำนาจหน้าที่ของส่วนราชการให้เป็นไปตามพระราชบัญญัติปรับปรุงกระทรวง ทบวง กรม พ.ศ. ๒๕๔๕ พ.ศ. ๒๕๔๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๔ เมษายน พ.ศ. ๒๕๑๔ เป็นปีที่ ๒",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0044-1B-0003,พระราชบัญญัติเครื่องแบบสมาชิกรัฐสภา พ.ศ. 2516,"[14/6/2516] พระราชบัญญัติเครื่องแบบสมาชิกรัฐสภา พ.ศ. 2516
พระราชบัญญัติ เครื่องแบบสมาชิกรัฐสภา พ.ศ. ๒๕๑๖ พระราชบัญญัติเครื่องแบบสมาชิกรัฐสภา (ฉบับที่ ๒) พ.ศ. ๒๕๒๖ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๓๐ พฤษภาคม พ.ศ. ๒๕๑๖ เป็นปีที่ ๒๘ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรม",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล144-1B-0002,พระราชบัญญัติเครื่องสำอาง พ.ศ. 2517 (ยกเลิก),"[18/9/2517] พระราชบัญญัติเครื่องสำอาง พ.ศ. 2517 (ยกเลิก)
พระราชบัญญัติ เครื่องสำอาง พ.ศ. ๒๕๑๗ และที่แก้ไขเพิ่มเติม (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ยล071-1B-0001,พระราชบัญญัติควบคุมการเช่านา พ.ศ. 2517 (ยกเลิก),"[17/12/2517] พระราชบัญญัติควบคุมการเช่านา พ.ศ. 2517 (ยกเลิก)
พระราชบัญญัติ ควบคุมการเช่านา พ.ศ. ๒๕๑๗ (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0031-1B-0001,พระราชบัญญัติคุณสมบัติมาตรฐานสำหรับกรรมการและพนักงานรัฐวิสาหกิจ พ.ศ. 2518,"[25/1/2518] พระราชบัญญัติคุณสมบัติมาตรฐานสำหรับกรรมการและพนักงานรัฐวิสาหกิจ พ.ศ. 2518
ประกาศคณะรักษาความสงบเรียบร้อยแห่งชาติ ฉบับที่ ๕๖ เรื่อง กรรมการของรัฐวิสาหกิจ ลงวันที่ ๒๘ กุมภาพันธ์ พ.ศ. ๒๕๓๔ พระราชบัญญัติคุณสมบัติมาตรฐานสำหรับกรรมการและพนักงานรัฐวิสาหกิจ (ฉบับที่ ๒) พ.ศ. ๒๕๑๙ พระราชบัญญัต",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0037-1B-0001,พระราชบัญญัติเครื่องแบบข้าราชการฝ่ายรัฐสภา พ.ศ. 2518,"[6/2/2518] พระราชบัญญัติเครื่องแบบข้าราชการฝ่ายรัฐสภา พ.ศ. 2518
พระราชบัญญัติ เครื่องแบบข้าราชการฝ่ายรัฐสภา พ.ศ. ๒๕๑๘ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๐ มกราคม พ.ศ. ๒๕๑๘ เป็นปีที่ ๓๐ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให",กฎหมายทั่วไป,พระราชบัญญัติ
kris_คป001-1K-0002,คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 15 ลงวันที่ 8 ตุลาคม พ.ศ. 2519 (ยกเลิก),"[8/10/2519] คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 15 ลงวันที่ 8 ตุลาคม พ.ศ. 2519 (ยกเลิก)
คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ ๑๕ (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,คำสั่ง
kris_คป002-1K-0001,คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 17 ลงวันที่ 9 ตุลาคม พ.ศ. 2519 (ยกเลิก),"[9/10/2519] คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 17 ลงวันที่ 9 ตุลาคม พ.ศ. 2519 (ยกเลิก)
คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ ๑๗ (ยกเลิก) โปรดดูรายละเอียดของกฎหมายที่เว็บไซต์ราชกิจจานุเบกษา https://ratchakitcha.soc.go.th/",กฎหมายทั่วไป,คำสั่ง
kris_ปร004-1J-0007,คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 47 (สภาที่ปรึกษาเพื่อพัฒนาแรงงานแห่งชาติ),"[21/10/2519] คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 47 (สภาที่ปรึกษาเพื่อพัฒนาแรงงานแห่งชาติ)
คำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ ๔๗ เพื่อพัฒนาแรงงานของชาติ และเพื่อส่งเสริมการบริหารแรงงานให้มีประสิทธิภาพอันจะยังให้เกิดประโยชน์สุขและความเป็นธรรมแก่ทั้งฝ่ายนายจ้างฝ่ายลูกจ้างตลอดถึงผู้ใช้แรงงานทั้ง",กฎหมายทั่วไป,คำสั่ง
kris_ค0050-1B-0001,พระราชบัญญัติเครื่องแบบนักศึกษาวิชาทหารและเครื่องแบบผู้กำกับนักศึกษาวิชาทหาร พ.ศ. 2521,"[24/8/2521] พระราชบัญญัติเครื่องแบบนักศึกษาวิชาทหารและเครื่องแบบผู้กำกับนักศึกษาวิชาทหาร พ.ศ. 2521
พระราชบัญญัติ เครื่องแบบนักศึกษาวิชาทหารและเครื่องแบบผู้กำกับนักศึกษาวิชาทหาร พ.ศ. ๒๕๒๑ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๕ สิงหาคม พ.ศ. ๒๕๒๑ เป็นปีที่ ๓๓ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุล",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0051-1B-0002,พระราชบัญญัติเครื่องแบบนักเรียนของโรงเรียนในสังกัดกระทรวงกลาโหม พ.ศ. 2521,"[21/12/2521] พระราชบัญญัติเครื่องแบบนักเรียนของโรงเรียนในสังกัดกระทรวงกลาโหม พ.ศ. 2521
พระราชบัญญัติ เครื่องแบบนักเรียนของโรงเรียนในสังกัดกระทรวงกลาโหม พ.ศ. ๒๕๒๑ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๑ ธันวาคม พ.ศ. ๒๕๒๑ เป็นปีที่ ๓๓ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรม",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0053-1B-0001,พระราชบัญญัติคณะกรรมการจัดระบบการจราจรทางบก พ.ศ. 2521,"[31/12/2521] พระราชบัญญัติคณะกรรมการจัดระบบการจราจรทางบก พ.ศ. 2521
*พระราชกฤษฎีกาแก้ไขบทบัญญัติให้สอดคล้องกับการโอนอำนาจหน้าที่ของส่วนราชการให้เป็นไปตามพระราชบัญญัติปรับปรุงกระทรวง ทบวง กรม พ.ศ. ๒๕๔๕ พ.ศ. ๒๕๔๕ พระราชบัญญัติคณะกรรมการจัดระบบการจราจรทางบก (ฉบับที่ ๒) พ.ศ. ๒๕๓๕ ภ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0002-1B-0001,พระราชบัญญัติคนเข้าเมือง พ.ศ. 2522,"[1/3/2522] พระราชบัญญัติคนเข้าเมือง พ.ศ. 2522
พระราชกำหนดแก้ไขเพิ่มเติมพระราชบัญญัติคนเข้าเมือง พ.ศ. ๒๕๒๒ พ.ศ. ๒๕๖๑ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๔ กุมภาพันธ์ พ.ศ. ๒๕๒๒ เป็นปีที่ ๓๔ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมรา",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0006-1B-0001,พระราชบัญญัติคุ้มครองการดําเนินงานขององค์การโทรคมนาคมแห่งเอเชียและแปซิฟิก พ.ศ. 2522,"[25/3/2522] พระราชบัญญัติคุ้มครองการดําเนินงานขององค์การโทรคมนาคมแห่งเอเชียและแปซิฟิก พ.ศ. 2522
พระราชบัญญัติ คุ้มครองการดำเนินงานขององค์การโทรคมนาคม แห่งเอเชียและแปซิฟิก พ.ศ. ๒๕๒๒ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๙ มีนาคม พ.ศ. ๒๕๒๒ เป็นปีที่ ๓๔ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0019-1B-0001,พระราชบัญญัติคุ้มครองการดำเนินงานของประชาคมยุโรปและสำนักงานคณะกรรมาธิการประชาคมยุโรปในประเทศไทย พ.ศ. 2522,"[25/3/2522] พระราชบัญญัติคุ้มครองการดำเนินงานของประชาคมยุโรปและสำนักงานคณะกรรมาธิการประชาคมยุโรปในประเทศไทย พ.ศ. 2522
พระราชบัญญัติ คุ้มครองการดำเนินงานของประชาคมยุโรป และสำนักงานคณะกรรมาธิการประชาคมยุโรปในประเทศไทย พ.ศ. ๒๕๒๒ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๑๙ มีนาคม พ.ศ. ๒๕๒๒ เป็นปีที่ ๓๔ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระป",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0020-1B-0001,พระราชบัญญัติคณะกรรมการกฤษฎีกา พ.ศ. 2522,"[1/5/2522] พระราชบัญญัติคณะกรรมการกฤษฎีกา พ.ศ. 2522
พระราชบัญญัติ คณะกรรมการกฤษฎีกา พ.ศ. ๒๕๒๒ พระราชบัญญัติคณะกรรมการกฤษฎีกา (ฉบับที่ ๒) พ.ศ. ๒๕๒๒ พระราชบัญญัติคณะกรรมการกฤษฎีกา (ฉบับที่ ๓) พ.ศ. ๒๕๓๔ พระราชบัญญัติคณะกรรมการกฤษฎีกา (ฉบับที่ ๔) พ.ศ. ๒๕๔๒ พระราชบัญ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0034-1B-0001,พระราชบัญญัติคุ้มครองผู้บริโภค พ.ศ. 2522,"[4/5/2522] พระราชบัญญัติคุ้มครองผู้บริโภค พ.ศ. 2522
พระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. ๒๕๖๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๓๐ เมษายน พ.ศ. ๒๕๒๒ เป็นปีที่ ๓๔ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประกาศ",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0004-1B-0002,พระราชบัญญัติควบคุมอาคาร พ.ศ. 2522,"[14/5/2522] พระราชบัญญัติควบคุมอาคาร พ.ศ. 2522
พระราชบัญญัติว่าด้วยการปรับเป็นพินัย พ.ศ. ๒๕๖๕ พระราชบัญญัติควบคุมอาคาร (ฉบับที่ ๒) พ.ศ. ๒๕๓๕ พระราชบัญญัติควบคุมอาคาร (ฉบับที่ ๓) พ.ศ. ๒๕๔๓ พระราชบัญญัติควบคุมอาคาร (ฉบับที่ ๔) พ.ศ. ๒๕๕๐ พระราชบัญญัติควบคุมอาค",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0054-1B-0001,พระราชบัญญัติเครื่องแบบผู้พิพากษาสมทบ พ.ศ. 2523,"[1/2/2523] พระราชบัญญัติเครื่องแบบผู้พิพากษาสมทบ พ.ศ. 2523
พระราชบัญญัติ เครื่องแบบผู้พิพากษาสมทบ พ.ศ. ๒๕๒๓ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๒๑ มกราคม พ.ศ. ๒๕๒๓ เป็นปีที่ ๓๕ ในรัชกาลปัจจุบัน พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช มีพระบรมราชโองการโปรดเกล้าฯ ให้ประก",กฎหมายทั่วไป,พระราชบัญญัติ
kris_ค0055-1B-0001,พระราชบัญญัติคณะกรรมการการประถมศึกษา พ.ศ. 2523 (ยกเลิก),"[13/10/2523] พระราชบัญญัติคณะกรรมการการประถมศึกษา พ.ศ. 2523 (ยกเลิก)
พระราชบัญญัติ คณะกรรมการการประถมศึกษา พ.ศ. ๒๕๒๓ (ยกเลิก) พระราชบัญญัติคณะกรรมการการประถมศึกษา (ฉบับที่ ๒) พ.ศ. ๒๕๓๕ ภูมิพลอดุลยเดช ป.ร. ให้ไว้ ณ วันที่ ๙ ตุลาคม พ.ศ. ๒๕๒๓ เป็นปีที่ ๓๕ ในรัชกาลปัจจุบัน พระบาทสมเ",กฎหมายทั่วไป,พระราชบัญญัติ
